Token	Count	Frequency
12l	0	0.0
12m	0	0.0
12n	0	0.0
12o	0	0.0
12p	0	0.0
12q	0	0.0
12r	0	0.0
12s	0	0.0
12t	13	1.96647314554019E-5
12u	0	0.0
12v	0	0.0
12w	0	0.0
12x	0	0.0
12y	0	0.0
12z	0	0.0
130	9	1.3614044853739779E-5
131	4	6.0506866016621235E-6
132	4	6.0506866016621235E-6
133	8	1.2101373203324247E-5
134	7	1.0588701552908717E-5
135	4	6.0506866016621235E-6
136	1	1.5126716504155309E-6
137	5	7.563358252077654E-6
138	2	3.0253433008310617E-6
139	4	6.0506866016621235E-6
13a	0	0.0
13b	0	0.0
13c	0	0.0
13d	0	0.0
13e	0	0.0
13f	0	0.0
13g	0	0.0
13h	0	0.0
13i	0	0.0
13j	0	0.0
13k	0	0.0
13l	0	0.0
13m	0	0.0
13n	0	0.0
13o	0	0.0
13p	0	0.0
13q	0	0.0
13r	0	0.0
13s	0	0.0
13t	11	1.663938815457084E-5
13u	0	0.0
13v	0	0.0
13w	0	0.0
13x	0	0.0
13y	0	0.0
13z	0	0.0
140	7	1.0588701552908717E-5
141	2	3.0253433008310617E-6
142	5	7.563358252077654E-6
143	3	4.538014951246593E-6
144	5	7.563358252077654E-6
145	7	1.0588701552908717E-5
146	5	7.563358252077654E-6
147	8	1.2101373203324247E-5
148	6	9.076029902493185E-6
149	10	1.5126716504155309E-5
14a	0	0.0
14b	0	0.0
14c	0	0.0
14d	0	0.0
14e	0	0.0
14f	0	0.0
14g	0	0.0
14h	0	0.0
14i	0	0.0
14j	0	0.0
14k	0	0.0
14l	0	0.0
14m	0	0.0
14n	0	0.0
14o	0	0.0
14p	0	0.0
14q	0	0.0
14r	0	0.0
14s	1	1.5126716504155309E-6
14t	8	1.2101373203324247E-5
14u	0	0.0
14v	0	0.0
14w	0	0.0
14x	0	0.0
14y	0	0.0
14z	0	0.0
150	18	2.7228089707479557E-5
151	3	4.538014951246593E-6
152	10	1.5126716504155309E-5
153	3	4.538014951246593E-6
154	7	1.0588701552908717E-5
155	6	9.076029902493185E-6
156	5	7.563358252077654E-6
157	7	1.0588701552908717E-5
158	6	9.076029902493185E-6
159	5	7.563358252077654E-6
15a	0	0.0
15b	0	0.0
15c	0	0.0
15d	0	0.0
15e	0	0.0
15f	0	0.0
15g	0	0.0
15h	0	0.0
15i	0	0.0
15j	0	0.0
15k	0	0.0
15l	0	0.0
15m	0	0.0
15n	0	0.0
15o	0	0.0
15p	0	0.0
15q	0	0.0
15r	0	0.0
15s	0	0.0
15t	6	9.076029902493185E-6
15u	0	0.0
15v	0	0.0
15w	0	0.0
15x	0	0.0
15y	0	0.0
15z	0	0.0
160	19	2.8740761357895087E-5
161	11	1.663938815457084E-5
162	9	1.3614044853739779E-5
163	10	1.5126716504155309E-5
164	9	1.3614044853739779E-5
165	3	4.538014951246593E-6
166	5	7.563358252077654E-6
167	8	1.2101373203324247E-5
168	4	6.0506866016621235E-6
169	5	7.563358252077654E-6
16a	0	0.0
16b	0	0.0
16c	0	0.0
16d	0	0.0
16e	0	0.0
16f	0	0.0
16g	0	0.0
16h	0	0.0
16i	0	0.0
16j	0	0.0
16k	0	0.0
16l	0	0.0
16m	1	1.5126716504155309E-6
16n	0	0.0
16o	0	0.0
16p	0	0.0
16q	0	0.0
16r	0	0.0
16s	0	0.0
16t	14	2.1177403105817434E-5
16u	0	0.0
16v	0	0.0
16w	0	0.0
16x	0	0.0
16y	0	0.0
16z	0	0.0
170	14	2.1177403105817434E-5
171	6	9.076029902493185E-6
172	9	1.3614044853739779E-5
173	2	3.0253433008310617E-6
174	5	7.563358252077654E-6
175	10	1.5126716504155309E-5
176	12	1.815205980498637E-5
177	13	1.96647314554019E-5
178	16	2.4202746406648494E-5
179	22	3.327877630914168E-5
17a	0	0.0
17b	0	0.0
17c	0	0.0
17d	0	0.0
17e	0	0.0
17f	0	0.0
17g	0	0.0
17h	0	0.0
17i	0	0.0
17j	0	0.0
17k	0	0.0
17l	0	0.0
17m	0	0.0
17n	0	0.0
17o	0	0.0
17p	0	0.0
17q	0	0.0
17r	0	0.0
17s	0	0.0
17t	8	1.2101373203324247E-5
17u	0	0.0
17v	0	0.0
17w	0	0.0
17x	0	0.0
17y	0	0.0
17z	0	0.0
180	27	4.084213456121934E-5
181	25	3.781679126038827E-5
182	23	3.479144795955721E-5
183	27	4.084213456121934E-5
184	29	4.38674778620504E-5
185	26	3.93294629108038E-5
186	33	4.991816446371252E-5
187	37	5.5968851065374645E-5
188	40	6.0506866016621235E-5
189	49	7.412091087036102E-5
18a	0	0.0
18b	0	0.0
18c	0	0.0
18d	0	0.0
18e	0	0.0
18f	0	0.0
18g	0	0.0
18h	0	0.0
18i	0	0.0
18j	0	0.0
18k	0	0.0
18l	0	0.0
18m	0	0.0
18n	0	0.0
18o	0	0.0
18p	0	0.0
18q	0	0.0
18r	0	0.0
18s	0	0.0
18t	22	3.327877630914168E-5
18u	0	0.0
18v	0	0.0
18w	0	0.0
18x	0	0.0
18y	0	0.0
18z	0	0.0
190	48	7.260823921994548E-5
191	56	8.470961242326974E-5
192	76	1.1496304543158035E-4
193	84	1.270644186349046E-4
194	99	1.4975449339113756E-4
195	95	1.4370380678947544E-4
196	135	2.0421067280609667E-4
197	140	2.1177403105817434E-4
198	198	2.995089867822751E-4
199	259	3.917819574576225E-4
19a	0	0.0
19b	0	0.0
19c	0	0.0
19d	0	0.0
19e	0	0.0
19f	0	0.0
19g	0	0.0
19h	0	0.0
19i	0	0.0
19j	0	0.0
19k	0	0.0
19l	0	0.0
19m	0	0.0
19n	0	0.0
19o	0	0.0
19p	0	0.0
19q	0	0.0
19r	0	0.0
19s	0	0.0
19t	48	7.260823921994548E-5
19u	0	0.0
19v	0	0.0
19w	0	0.0
19x	0	0.0
19y	0	0.0
19z	0	0.0
1a0	0	0.0
1a1	0	0.0
1a2	0	0.0
1a3	0	0.0
1a4	0	0.0
1a5	0	0.0
1a6	0	0.0
1a7	0	0.0
1a8	0	0.0
1a9	0	0.0
1aa	0	0.0
1ab	0	0.0
1ac	0	0.0
1ad	0	0.0
1ae	0	0.0
1af	0	0.0
1ag	0	0.0
1ah	0	0.0
1ai	0	0.0
1aj	0	0.0
1ak	0	0.0
1al	0	0.0
1am	0	0.0
1an	0	0.0
1ao	0	0.0
1ap	0	0.0
1aq	2	3.0253433008310617E-6
1ar	0	0.0
1as	0	0.0
1at	0	0.0
1au	0	0.0
1av	0	0.0
1aw	0	0.0
1ax	0	0.0
1ay	0	0.0
1az	0	0.0
1b0	0	0.0
1b1	0	0.0
1b2	0	0.0
1b3	0	0.0
1b4	0	0.0
1b5	0	0.0
1b6	0	0.0
1b7	0	0.0
1b8	0	0.0
1b9	0	0.0
1ba	0	0.0
1bb	0	0.0
1bc	0	0.0
1bd	0	0.0
1be	0	0.0
1bf	0	0.0
1bg	0	0.0
1bh	0	0.0
1bi	0	0.0
1bj	0	0.0
1bk	0	0.0
1bl	0	0.0
1bm	0	0.0
1bn	0	0.0
1bo	0	0.0
1bp	0	0.0
1bq	0	0.0
1br	0	0.0
1bs	0	0.0
1bt	0	0.0
1bu	0	0.0
1bv	0	0.0
1bw	0	0.0
1bx	0	0.0
1by	0	0.0
1bz	0	0.0
1c0	0	0.0
1c1	0	0.0
1c2	0	0.0
1c3	0	0.0
1c4	0	0.0
1c5	0	0.0
1c6	0	0.0
1c7	0	0.0
1c8	0	0.0
1c9	0	0.0
1ca	0	0.0
1cb	0	0.0
1cc	0	0.0
1cd	0	0.0
1ce	0	0.0
1cf	0	0.0
1cg	0	0.0
1ch	0	0.0
1ci	0	0.0
1cj	0	0.0
1ck	0	0.0
1cl	0	0.0
1cm	0	0.0
1cn	0	0.0
1co	0	0.0
1cp	0	0.0
1cq	0	0.0
1cr	0	0.0
1cs	0	0.0
1ct	0	0.0
1cu	0	0.0
1cv	0	0.0
1cw	0	0.0
1cx	0	0.0
1cy	0	0.0
1cz	0	0.0
1d0	0	0.0
1d1	0	0.0
1d2	0	0.0
1d3	0	0.0
1d4	0	0.0
1d5	0	0.0
1d6	0	0.0
1d7	0	0.0
1d8	0	0.0
1d9	0	0.0
1da	0	0.0
1db	0	0.0
1dc	0	0.0
1dd	0	0.0
1de	0	0.0
1df	0	0.0
1dg	0	0.0
1dh	0	0.0
1di	0	0.0
1dj	0	0.0
1dk	0	0.0
1dl	0	0.0
1dm	0	0.0
1dn	0	0.0
1do	0	0.0
1dp	0	0.0
1dq	0	0.0
1dr	0	0.0
1ds	0	0.0
1dt	0	0.0
1du	0	0.0
1dv	0	0.0
1dw	0	0.0
1dx	0	0.0
1dy	0	0.0
1dz	0	0.0
1e0	0	0.0
1e1	0	0.0
1e2	0	0.0
1e3	0	0.0
1e4	0	0.0
1e5	0	0.0
1e6	0	0.0
1e7	0	0.0
1e8	0	0.0
1e9	0	0.0
1ea	0	0.0
1eb	0	0.0
1ec	0	0.0
1ed	0	0.0
1ee	0	0.0
1ef	0	0.0
1eg	0	0.0
1eh	0	0.0
1ei	0	0.0
1ej	0	0.0
1ek	0	0.0
1el	0	0.0
1em	0	0.0
1en	0	0.0
1eo	0	0.0
1ep	0	0.0
1eq	0	0.0
1er	0	0.0
1es	0	0.0
1et	0	0.0
1eu	0	0.0
1ev	0	0.0
1ew	0	0.0
1ex	0	0.0
1ey	0	0.0
1ez	0	0.0
1f0	0	0.0
1f1	0	0.0
1f2	0	0.0
1f3	0	0.0
1f4	0	0.0
1f5	0	0.0
1f6	0	0.0
1f7	0	0.0
1f8	0	0.0
1f9	0	0.0
1fa	0	0.0
1fb	0	0.0
1fc	0	0.0
1fd	0	0.0
1fe	0	0.0
1ff	0	0.0
1fg	0	0.0
1fh	0	0.0
1fi	0	0.0
1fj	0	0.0
1fk	0	0.0
1fl	0	0.0
1fm	0	0.0
1fn	0	0.0
1fo	0	0.0
1fp	0	0.0
1fq	0	0.0
1fr	0	0.0
1fs	0	0.0
1ft	0	0.0
1fu	0	0.0
1fv	0	0.0
1fw	0	0.0
1fx	0	0.0
1fy	0	0.0
1fz	0	0.0
1g0	0	0.0
1g1	0	0.0
1g2	0	0.0
1g3	0	0.0
1g4	0	0.0
1g5	0	0.0
1g6	0	0.0
1g7	0	0.0
1g8	0	0.0
1g9	0	0.0
1ga	0	0.0
1gb	0	0.0
1gc	0	0.0
1gd	0	0.0
1ge	0	0.0
1gf	0	0.0
1gg	0	0.0
1gh	0	0.0
1gi	0	0.0
1gj	0	0.0
1gk	0	0.0
1gl	0	0.0
1gm	0	0.0
1gn	0	0.0
1go	0	0.0
1gp	0	0.0
1gq	0	0.0
1gr	0	0.0
1gs	0	0.0
1gt	0	0.0
1gu	0	0.0
1gv	0	0.0
1gw	0	0.0
1gx	0	0.0
1gy	0	0.0
1gz	0	0.0
1h0	0	0.0
1h1	0	0.0
1h2	0	0.0
1h3	0	0.0
1h4	0	0.0
1h5	0	0.0
1h6	0	0.0
1h7	0	0.0
1h8	0	0.0
1h9	0	0.0
1ha	0	0.0
1hb	0	0.0
1hc	0	0.0
1hd	0	0.0
1he	0	0.0
1hf	0	0.0
1hg	0	0.0
1hh	0	0.0
1hi	0	0.0
1hj	0	0.0
1hk	0	0.0
1hl	0	0.0
1hm	0	0.0
1hn	0	0.0
1ho	0	0.0
1hp	0	0.0
1hq	0	0.0
1hr	0	0.0
1hs	0	0.0
1ht	0	0.0
1hu	0	0.0
1hv	0	0.0
1hw	0	0.0
1hx	0	0.0
1hy	0	0.0
1hz	0	0.0
1i0	0	0.0
1i1	0	0.0
1i2	0	0.0
1i3	0	0.0
1i4	0	0.0
1i5	0	0.0
1i6	0	0.0
1i7	0	0.0
1i8	0	0.0
1i9	0	0.0
1ia	0	0.0
1ib	0	0.0
1ic	0	0.0
1id	0	0.0
1ie	0	0.0
1if	0	0.0
1ig	0	0.0
1ih	0	0.0
1ii	0	0.0
1ij	0	0.0
1ik	0	0.0
1il	0	0.0
1im	0	0.0
1in	0	0.0
1io	0	0.0
1ip	0	0.0
1iq	0	0.0
1ir	0	0.0
1is	0	0.0
1it	0	0.0
1iu	0	0.0
1iv	0	0.0
1iw	0	0.0
1ix	0	0.0
1iy	0	0.0
1iz	0	0.0
1j0	0	0.0
1j1	0	0.0
1j2	0	0.0
1j3	0	0.0
1j4	0	0.0
1j5	0	0.0
1j6	0	0.0
1j7	0	0.0
1j8	0	0.0
1j9	0	0.0
1ja	0	0.0
1jb	0	0.0
1jc	0	0.0
1jd	0	0.0
1je	0	0.0
1jf	0	0.0
1jg	0	0.0
1jh	0	0.0
1ji	0	0.0
1jj	0	0.0
1jk	0	0.0
1jl	0	0.0
1jm	0	0.0
1jn	0	0.0
1jo	0	0.0
1jp	0	0.0
1jq	0	0.0
1jr	0	0.0
1js	0	0.0
1jt	0	0.0
1ju	0	0.0
1jv	0	0.0
1jw	0	0.0
1jx	0	0.0
1jy	0	0.0
1jz	0	0.0
1k0	0	0.0
1k1	0	0.0
1k2	0	0.0
1k3	0	0.0
1k4	0	0.0
1k5	0	0.0
1k6	0	0.0
1k7	0	0.0
1k8	0	0.0
1k9	0	0.0
1ka	0	0.0
1kb	0	0.0
1kc	0	0.0
1kd	0	0.0
1ke	0	0.0
1kf	0	0.0
1kg	0	0.0
1kh	0	0.0
1ki	0	0.0
1kj	0	0.0
1kk	0	0.0
1kl	0	0.0
1km	0	0.0
1kn	0	0.0
1ko	0	0.0
1kp	0	0.0
1kq	0	0.0
1kr	0	0.0
1ks	0	0.0
1kt	0	0.0
1ku	0	0.0
1kv	0	0.0
1kw	0	0.0
1kx	0	0.0
1ky	0	0.0
1kz	0	0.0
1l0	0	0.0
1l1	0	0.0
1l2	0	0.0
1l3	0	0.0
1l4	0	0.0
1l5	0	0.0
1l6	0	0.0
1l7	0	0.0
1l8	0	0.0
1l9	0	0.0
1la	0	0.0
1lb	0	0.0
1lc	0	0.0
1ld	0	0.0
1le	0	0.0
1lf	0	0.0
1lg	0	0.0
1lh	0	0.0
1li	0	0.0
1lj	0	0.0
1lk	0	0.0
1ll	0	0.0
1lm	0	0.0
1ln	0	0.0
1lo	0	0.0
1lp	0	0.0
1lq	0	0.0
1lr	0	0.0
1ls	0	0.0
1lt	0	0.0
1lu	0	0.0
1lv	0	0.0
1lw	0	0.0
1lx	0	0.0
1ly	0	0.0
1lz	0	0.0
1m0	0	0.0
1m1	0	0.0
1m2	0	0.0
1m3	0	0.0
1m4	0	0.0
1m5	0	0.0
1m6	0	0.0
1m7	0	0.0
1m8	0	0.0
1m9	0	0.0
1ma	0	0.0
1mb	0	0.0
1mc	0	0.0
1md	0	0.0
1me	0	0.0
1mf	0	0.0
1mg	0	0.0
1mh	0	0.0
1mi	0	0.0
1mj	0	0.0
1mk	0	0.0
1ml	0	0.0
1mm	0	0.0
1mn	0	0.0
1mo	0	0.0
1mp	0	0.0
1mq	0	0.0
1mr	0	0.0
1ms	0	0.0
1mt	0	0.0
1mu	0	0.0
1mv	0	0.0
1mw	0	0.0
1mx	0	0.0
1my	0	0.0
1mz	0	0.0
1n0	0	0.0
1n1	0	0.0
1n2	0	0.0
1n3	0	0.0
1n4	0	0.0
1n5	0	0.0
1n6	0	0.0
1n7	0	0.0
1n8	0	0.0
1n9	0	0.0
1na	0	0.0
1nb	0	0.0
1nc	0	0.0
1nd	0	0.0
1ne	0	0.0
1nf	0	0.0
1ng	0	0.0
1nh	0	0.0
1ni	0	0.0
1nj	0	0.0
1nk	0	0.0
1nl	0	0.0
1nm	0	0.0
1nn	0	0.0
1no	0	0.0
1np	0	0.0
1nq	0	0.0
1nr	0	0.0
1ns	0	0.0
1nt	0	0.0
1nu	0	0.0
1nv	0	0.0
1nw	0	0.0
1nx	0	0.0
1ny	0	0.0
1nz	0	0.0
1o0	0	0.0
1o1	0	0.0
1o2	0	0.0
1o3	0	0.0
1o4	0	0.0
1o5	0	0.0
1o6	0	0.0
1o7	0	0.0
1o8	0	0.0
1o9	0	0.0
1oa	0	0.0
1ob	0	0.0
1oc	0	0.0
1od	0	0.0
1oe	0	0.0
1of	0	0.0
1og	0	0.0
1oh	0	0.0
1oi	0	0.0
1oj	0	0.0
1ok	0	0.0
1ol	0	0.0
1om	0	0.0
1on	0	0.0
1oo	0	0.0
1op	0	0.0
1oq	0	0.0
1or	0	0.0
1os	0	0.0
1ot	0	0.0
1ou	0	0.0
1ov	0	0.0
1ow	0	0.0
1ox	0	0.0
1oy	0	0.0
1oz	0	0.0
1p0	0	0.0
1p1	0	0.0
1p2	0	0.0
1p3	0	0.0
1p4	0	0.0
1p5	0	0.0
1p6	0	0.0
1p7	0	0.0
1p8	0	0.0
1p9	0	0.0
1pa	0	0.0
1pb	0	0.0
1pc	0	0.0
1pd	0	0.0
1pe	0	0.0
1pf	0	0.0
1pg	0	0.0
1ph	0	0.0
1pi	0	0.0
1pj	0	0.0
1pk	0	0.0
1pl	0	0.0
1pm	0	0.0
1pn	0	0.0
1po	0	0.0
1pp	0	0.0
1pq	0	0.0
1pr	0	0.0
1ps	0	0.0
1pt	0	0.0
1pu	0	0.0
1pv	0	0.0
1pw	0	0.0
1px	0	0.0
1py	0	0.0
1pz	0	0.0
1q0	0	0.0
1q1	0	0.0
1q2	0	0.0
1q3	0	0.0
1q4	0	0.0
1q5	0	0.0
1q6	0	0.0
1q7	0	0.0
1q8	0	0.0
1q9	0	0.0
1qa	0	0.0
1qb	0	0.0
1qc	0	0.0
1qd	0	0.0
1qe	0	0.0
1qf	0	0.0
1qg	0	0.0
1qh	0	0.0
1qi	0	0.0
1qj	0	0.0
1qk	0	0.0
1ql	0	0.0
1qm	0	0.0
1qn	0	0.0
1qo	0	0.0
1qp	0	0.0
1qq	0	0.0
1qr	0	0.0
1qs	0	0.0
1qt	0	0.0
1qu	0	0.0
1qv	0	0.0
1qw	0	0.0
1qx	0	0.0
1qy	0	0.0
1qz	0	0.0
1r0	0	0.0
1r1	0	0.0
1r2	0	0.0
1r3	0	0.0
1r4	0	0.0
1r5	0	0.0
1r6	0	0.0
1r7	0	0.0
1r8	0	0.0
1r9	0	0.0
1ra	0	0.0
1rb	0	0.0
1rc	0	0.0
1rd	0	0.0
1re	0	0.0
1rf	0	0.0
1rg	0	0.0
1rh	0	0.0
1ri	0	0.0
1rj	0	0.0
1rk	0	0.0
1rl	0	0.0
1rm	0	0.0
1rn	0	0.0
1ro	0	0.0
1rp	0	0.0
1rq	0	0.0
1rr	0	0.0
1rs	0	0.0
1rt	0	0.0
1ru	0	0.0
1rv	0	0.0
1rw	0	0.0
1rx	0	0.0
1ry	0	0.0
1rz	0	0.0
1s0	0	0.0
1s1	0	0.0
1s2	0	0.0
1s3	0	0.0
1s4	0	0.0
1s5	0	0.0
1s6	0	0.0
1s7	0	0.0
1s8	0	0.0
1s9	0	0.0
1sa	0	0.0
1sb	0	0.0
1sc	0	0.0
1sd	0	0.0
1se	0	0.0
1sf	0	0.0
1sg	0	0.0
1sh	0	0.0
1si	0	0.0
1sj	0	0.0
1sk	0	0.0
1sl	0	0.0
1sm	0	0.0
1sn	0	0.0
1so	0	0.0
1sp	0	0.0
1sq	0	0.0
1sr	0	0.0
1ss	0	0.0
1st	10	1.5126716504155309E-5
1su	0	0.0
1sv	0	0.0
1sw	0	0.0
1sx	0	0.0
1sy	0	0.0
1sz	0	0.0
1t0	0	0.0
1t1	0	0.0
1t2	0	0.0
1t3	0	0.0
1t4	0	0.0
1t5	0	0.0
1t6	0	0.0
1t7	0	0.0
1t8	0	0.0
1t9	0	0.0
1ta	0	0.0
1tb	0	0.0
1tc	0	0.0
1td	0	0.0
1te	0	0.0
1tf	0	0.0
1tg	0	0.0
1th	4	6.0506866016621235E-6
1ti	0	0.0
1tj	0	0.0
1tk	0	0.0
1tl	0	0.0
1tm	0	0.0
1tn	0	0.0
1to	0	0.0
1tp	0	0.0
1tq	0	0.0
1tr	0	0.0
1ts	0	0.0
1tt	0	0.0
1tu	0	0.0
1tv	0	0.0
1tw	0	0.0
1tx	0	0.0
1ty	0	0.0
1tz	0	0.0
1u0	0	0.0
1u1	0	0.0
1u2	0	0.0
1u3	0	0.0
1u4	0	0.0
1u5	0	0.0
1u6	0	0.0
1u7	0	0.0
1u8	0	0.0
1u9	0	0.0
1ua	0	0.0
1ub	0	0.0
1uc	0	0.0
1ud	0	0.0
1ue	0	0.0
1uf	0	0.0
1ug	0	0.0
1uh	0	0.0
1ui	0	0.0
1uj	0	0.0
1uk	0	0.0
1ul	0	0.0
1um	0	0.0
1un	0	0.0
1uo	0	0.0
1up	0	0.0
1uq	0	0.0
1ur	0	0.0
1us	0	0.0
1ut	0	0.0
1uu	0	0.0
1uv	0	0.0
1uw	0	0.0
1ux	0	0.0
1uy	0	0.0
1uz	0	0.0
1v0	0	0.0
1v1	0	0.0
1v2	0	0.0
1v3	0	0.0
1v4	0	0.0
1v5	0	0.0
1v6	0	0.0
1v7	0	0.0
1v8	0	0.0
1v9	0	0.0
1va	0	0.0
1vb	0	0.0
1vc	0	0.0
1vd	0	0.0
1ve	0	0.0
1vf	0	0.0
1vg	0	0.0
1vh	0	0.0
1vi	0	0.0
1vj	0	0.0
1vk	0	0.0
1vl	0	0.0
1vm	0	0.0
1vn	0	0.0
1vo	0	0.0
1vp	0	0.0
1vq	0	0.0
1vr	0	0.0
1vs	0	0.0
1vt	0	0.0
1vu	0	0.0
1vv	0	0.0
1vw	0	0.0
1vx	0	0.0
1vy	0	0.0
1vz	0	0.0
1w0	0	0.0
1w1	0	0.0
1w2	0	0.0
1w3	0	0.0
1w4	0	0.0
1w5	0	0.0
1w6	0	0.0
1w7	0	0.0
1w8	0	0.0
1w9	0	0.0
1wa	0	0.0
1wb	0	0.0
1wc	0	0.0
1wd	0	0.0
1we	0	0.0
1wf	0	0.0
1wg	0	0.0
1wh	0	0.0
1wi	0	0.0
1wj	0	0.0
1wk	0	0.0
1wl	0	0.0
1wm	0	0.0
1wn	0	0.0
1wo	0	0.0
1wp	0	0.0
1wq	0	0.0
1wr	0	0.0
1ws	0	0.0
1wt	0	0.0
1wu	0	0.0
1wv	0	0.0
1ww	0	0.0
1wx	0	0.0
1wy	0	0.0
1wz	0	0.0
1x0	0	0.0
1x1	0	0.0
1x2	0	0.0
1x3	0	0.0
1x4	0	0.0
1x5	0	0.0
1x6	0	0.0
1x7	0	0.0
1x8	0	0.0
1x9	0	0.0
1xa	0	0.0
1xb	0	0.0
1xc	0	0.0
1xd	0	0.0
1xe	0	0.0
1xf	0	0.0
1xg	0	0.0
1xh	0	0.0
1xi	0	0.0
1xj	0	0.0
1xk	0	0.0
1xl	0	0.0
1xm	0	0.0
1xn	0	0.0
1xo	0	0.0
1xp	0	0.0
1xq	0	0.0
1xr	0	0.0
1xs	0	0.0
1xt	0	0.0
1xu	0	0.0
1xv	0	0.0
1xw	0	0.0
1xx	0	0.0
1xy	0	0.0
1xz	0	0.0
1y0	0	0.0
1y1	0	0.0
1y2	0	0.0
1y3	0	0.0
1y4	0	0.0
1y5	0	0.0
1y6	0	0.0
1y7	0	0.0
1y8	0	0.0
1y9	0	0.0
1ya	0	0.0
1yb	0	0.0
1yc	0	0.0
1yd	0	0.0
1ye	0	0.0
1yf	0	0.0
1yg	0	0.0
1yh	0	0.0
1yi	0	0.0
1yj	0	0.0
1yk	0	0.0
1yl	0	0.0
1ym	0	0.0
1yn	0	0.0
1yo	0	0.0
1yp	0	0.0
1yq	0	0.0
1yr	0	0.0
1ys	0	0.0
1yt	0	0.0
1yu	0	0.0
1yv	0	0.0
1yw	0	0.0
1yx	0	0.0
1yy	0	0.0
1yz	0	0.0
1z0	0	0.0
1z1	0	0.0
1z2	0	0.0
1z3	0	0.0
1z4	0	0.0
1z5	0	0.0
1z6	0	0.0
1z7	0	0.0
1z8	0	0.0
1z9	0	0.0
1za	0	0.0
1zb	0	0.0
1zc	0	0.0
1zd	0	0.0
1ze	0	0.0
1zf	0	0.0
1zg	0	0.0
1zh	0	0.0
1zi	0	0.0
1zj	0	0.0
1zk	0	0.0
1zl	0	0.0
1zm	0	0.0
1zn	0	0.0
1zo	0	0.0
1zp	0	0.0
1zq	0	0.0
1zr	0	0.0
1zs	0	0.0
1zt	0	0.0
1zu	0	0.0
1zv	0	0.0
1zw	0	0.0
1zx	0	0.0
1zy	0	0.0
1zz	0	0.0
200	482	7.291077355002859E-4
201	190	2.874076135789509E-4
202	2	3.0253433008310617E-6
203	7	1.0588701552908717E-5
204	4	6.0506866016621235E-6
205	4	6.0506866016621235E-6
206	4	6.0506866016621235E-6
207	3	4.538014951246593E-6
208	2	3.0253433008310617E-6
209	6	9.076029902493185E-6
20a	0	0.0
20b	0	0.0
20c	0	0.0
20d	0	0.0
20e	0	0.0
20f	0	0.0
20g	0	0.0
20h	0	0.0
20i	0	0.0
20j	0	0.0
20k	0	0.0
20l	0	0.0
20m	1	1.5126716504155309E-6
20n	0	0.0
20o	0	0.0
20p	0	0.0
20q	0	0.0
20r	0	0.0
20s	7	1.0588701552908717E-5
20t	37	5.5968851065374645E-5
20u	0	0.0
20v	0	0.0
20w	0	0.0
20x	0	0.0
20y	0	0.0
20z	0	0.0
210	4	6.0506866016621235E-6
211	1	1.5126716504155309E-6
212	6	9.076029902493185E-6
213	1	1.5126716504155309E-6
214	1	1.5126716504155309E-6
215	1	1.5126716504155309E-6
216	4	6.0506866016621235E-6
217	4	6.0506866016621235E-6
218	3	4.538014951246593E-6
219	0	0.0
21a	0	0.0
21b	0	0.0
21c	0	0.0
21d	0	0.0
21e	0	0.0
21f	0	0.0
21g	0	0.0
21h	0	0.0
21i	0	0.0
21j	0	0.0
21k	0	0.0
21l	0	0.0
21m	0	0.0
21n	0	0.0
21o	0	0.0
21p	0	0.0
21q	0	0.0
21r	0	0.0
21s	5	7.563358252077654E-6
21t	0	0.0
21u	0	0.0
21v	0	0.0
21w	0	0.0
21x	0	0.0
21y	0	0.0
21z	0	0.0
220	11	1.663938815457084E-5
221	2	3.0253433008310617E-6
222	2	3.0253433008310617E-6
223	1	1.5126716504155309E-6
224	4	6.0506866016621235E-6
225	4	6.0506866016621235E-6
226	3	4.538014951246593E-6
227	2	3.0253433008310617E-6
228	0	0.0
229	2	3.0253433008310617E-6
22a	0	0.0
22b	0	0.0
22c	0	0.0
22d	0	0.0
22e	0	0.0
22f	0	0.0
22g	0	0.0
22h	0	0.0
22i	0	0.0
22j	0	0.0
22k	0	0.0
22l	0	0.0
22m	0	0.0
22n	1	1.5126716504155309E-6
22o	0	0.0
22p	0	0.0
22q	0	0.0
22r	0	0.0
22s	0	0.0
22t	0	0.0
22u	0	0.0
22v	0	0.0
22w	0	0.0
22x	0	0.0
22y	0	0.0
22z	0	0.0
230	6	9.076029902493185E-6
231	0	0.0
232	3	4.538014951246593E-6
233	1	1.5126716504155309E-6
234	2	3.0253433008310617E-6
235	1	1.5126716504155309E-6
236	2	3.0253433008310617E-6
237	1	1.5126716504155309E-6
238	2	3.0253433008310617E-6
239	2	3.0253433008310617E-6
23a	0	0.0
23b	0	0.0
23c	0	0.0
23d	0	0.0
23e	0	0.0
23f	0	0.0
23g	0	0.0
23h	0	0.0
23i	0	0.0
23j	0	0.0
23k	0	0.0
23l	0	0.0
23m	0	0.0
23n	0	0.0
23o	0	0.0
23p	0	0.0
23q	0	0.0
23r	1	1.5126716504155309E-6
23s	0	0.0
23t	0	0.0
23u	0	0.0
23v	0	0.0
23w	0	0.0
23x	0	0.0
23y	0	0.0
23z	0	0.0
240	0	0.0
241	1	1.5126716504155309E-6
242	2	3.0253433008310617E-6
243	1	1.5126716504155309E-6
244	2	3.0253433008310617E-6
245	1	1.5126716504155309E-6
246	1	1.5126716504155309E-6
247	2	3.0253433008310617E-6
248	0	0.0
249	7	1.0588701552908717E-5
24a	0	0.0
